;filename;id;synset_id;label
340;ILSVRC2012_val_00000341.JPEG;04392985-n;848;tape player
341;ILSVRC2012_val_00000342.JPEG;03666591-n;626;lighter, light, igniter, ignitor
342;ILSVRC2012_val_00000343.JPEG;02094258-n;186;Norwich terrier
343;ILSVRC2012_val_00000344.JPEG;04074963-n;761;remote control, remote
344;ILSVRC2012_val_00000345.JPEG;03494278-n;593;harmonica, mouth organ, harp, mouth harp
345;ILSVRC2012_val_00000346.JPEG;02165456-n;301;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle
346;ILSVRC2012_val_00000347.JPEG;02107683-n;239;Bernese mountain dog
347;ILSVRC2012_val_00000348.JPEG;02099429-n;206;curly-coated retriever
348;ILSVRC2012_val_00000349.JPEG;04136333-n;775;sarong
349;ILSVRC2012_val_00000350.JPEG;01944390-n;113;snail
350;ILSVRC2012_val_00000351.JPEG;04604644-n;912;worm fence, snake fence, snake-rail fence, Virginia fence
351;ILSVRC2012_val_00000352.JPEG;03447447-n;576;gondola
352;ILSVRC2012_val_00000353.JPEG;04540053-n;890;volleyball
353;ILSVRC2012_val_00000354.JPEG;02134084-n;296;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus
354;ILSVRC2012_val_00000355.JPEG;02090379-n;168;redbone
355;ILSVRC2012_val_00000356.JPEG;02793495-n;425;barn
356;ILSVRC2012_val_00000357.JPEG;02114548-n;270;white wolf, Arctic wolf, Canis lupus tundrarum
357;ILSVRC2012_val_00000358.JPEG;03935335-n;719;piggy bank, penny bank
358;ILSVRC2012_val_00000359.JPEG;12267677-n;988;acorn
359;ILSVRC2012_val_00000360.JPEG;03063599-n;504;coffee mug
360;ILSVRC2012_val_00000361.JPEG;03649909-n;621;lawn mower, mower
361;ILSVRC2012_val_00000362.JPEG;02906734-n;462;broom
362;ILSVRC2012_val_00000363.JPEG;02797295-n;428;barrow, garden cart, lawn cart, wheelbarrow
363;ILSVRC2012_val_00000364.JPEG;06596364-n;917;comic book
364;ILSVRC2012_val_00000365.JPEG;02123597-n;284;Siamese cat, Siamese
365;ILSVRC2012_val_00000366.JPEG;04347754-n;833;submarine, pigboat, sub, U-boat
366;ILSVRC2012_val_00000367.JPEG;03444034-n;573;go-kart
367;ILSVRC2012_val_00000368.JPEG;04118776-n;769;rule, ruler
368;ILSVRC2012_val_00000369.JPEG;02106030-n;231;collie
369;ILSVRC2012_val_00000370.JPEG;02747177-n;412;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin
370;ILSVRC2012_val_00000371.JPEG;03743016-n;649;megalith, megalithic structure
371;ILSVRC2012_val_00000372.JPEG;03891251-n;703;park bench
372;ILSVRC2012_val_00000373.JPEG;03388549-n;564;four-poster
373;ILSVRC2012_val_00000374.JPEG;02408429-n;346;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis
374;ILSVRC2012_val_00000375.JPEG;02091831-n;176;Saluki, gazelle hound
375;ILSVRC2012_val_00000376.JPEG;04330267-n;827;stove
376;ILSVRC2012_val_00000377.JPEG;03376595-n;559;folding chair
377;ILSVRC2012_val_00000378.JPEG;15075141-n;999;toilet tissue, toilet paper, bathroom tissue
378;ILSVRC2012_val_00000379.JPEG;01824575-n;91;coucal
379;ILSVRC2012_val_00000380.JPEG;04209239-n;794;shower curtain
380;ILSVRC2012_val_00000381.JPEG;02102480-n;220;Sussex spaniel
381;ILSVRC2012_val_00000382.JPEG;03930630-n;717;pickup, pickup truck
382;ILSVRC2012_val_00000383.JPEG;01847000-n;97;drake
383;ILSVRC2012_val_00000384.JPEG;02488291-n;374;langur
384;ILSVRC2012_val_00000385.JPEG;09256479-n;973;coral reef
385;ILSVRC2012_val_00000386.JPEG;03733805-n;647;measuring cup
386;ILSVRC2012_val_00000387.JPEG;03876231-n;696;paintbrush
387;ILSVRC2012_val_00000388.JPEG;02395406-n;341;hog, pig, grunter, squealer, Sus scrofa
388;ILSVRC2012_val_00000389.JPEG;02799071-n;429;baseball
389;ILSVRC2012_val_00000390.JPEG;02797295-n;428;barrow, garden cart, lawn cart, wheelbarrow
390;ILSVRC2012_val_00000391.JPEG;01818515-n;88;macaw
391;ILSVRC2012_val_00000392.JPEG;03223299-n;539;doormat, welcome mat
392;ILSVRC2012_val_00000393.JPEG;02091032-n;171;Italian greyhound
393;ILSVRC2012_val_00000394.JPEG;02483362-n;368;gibbon, Hylobates lar
394;ILSVRC2012_val_00000395.JPEG;03584829-n;606;iron, smoothing iron
395;ILSVRC2012_val_00000396.JPEG;03594734-n;608;jean, blue jean, denim
396;ILSVRC2012_val_00000397.JPEG;09193705-n;970;alp
397;ILSVRC2012_val_00000398.JPEG;02097298-n;199;Scotch terrier, Scottish terrier, Scottie
398;ILSVRC2012_val_00000399.JPEG;02085620-n;151;Chihuahua
399;ILSVRC2012_val_00000400.JPEG;07920052-n;967;espresso
400;ILSVRC2012_val_00000401.JPEG;01682714-n;40;American chameleon, anole, Anolis carolinensis
401;ILSVRC2012_val_00000402.JPEG;02108000-n;241;EntleBucher
402;ILSVRC2012_val_00000403.JPEG;02108422-n;243;bull mastiff
403;ILSVRC2012_val_00000404.JPEG;02892201-n;458;brass, memorial tablet, plaque
404;ILSVRC2012_val_00000405.JPEG;01608432-n;21;kite
405;ILSVRC2012_val_00000406.JPEG;03977966-n;734;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria
406;ILSVRC2012_val_00000407.JPEG;02105056-n;224;groenendael
407;ILSVRC2012_val_00000408.JPEG;02321529-n;329;sea cucumber, holothurian
408;ILSVRC2012_val_00000409.JPEG;01872401-n;102;echidna, spiny anteater, anteater
409;ILSVRC2012_val_00000410.JPEG;03876231-n;696;paintbrush
410;ILSVRC2012_val_00000411.JPEG;01917289-n;109;brain coral
411;ILSVRC2012_val_00000412.JPEG;02321529-n;329;sea cucumber, holothurian
412;ILSVRC2012_val_00000413.JPEG;03445777-n;574;golf ball
413;ILSVRC2012_val_00000414.JPEG;02526121-n;390;eel
414;ILSVRC2012_val_00000415.JPEG;02783161-n;418;ballpoint, ballpoint pen, ballpen, Biro
415;ILSVRC2012_val_00000416.JPEG;03345487-n;555;fire engine, fire truck
416;ILSVRC2012_val_00000417.JPEG;03272562-n;547;electric locomotive
417;ILSVRC2012_val_00000418.JPEG;03710721-n;639;maillot, tank suit
418;ILSVRC2012_val_00000419.JPEG;04507155-n;879;umbrella
419;ILSVRC2012_val_00000420.JPEG;02749479-n;413;assault rifle, assault gun
420;ILSVRC2012_val_00000421.JPEG;02219486-n;310;ant, emmet, pismire
421;ILSVRC2012_val_00000422.JPEG;04039381-n;752;racket, racquet
422;ILSVRC2012_val_00000423.JPEG;03980874-n;735;poncho
423;ILSVRC2012_val_00000424.JPEG;01855032-n;98;red-breasted merganser, Mergus serrator
424;ILSVRC2012_val_00000425.JPEG;01883070-n;106;wombat
425;ILSVRC2012_val_00000426.JPEG;04152593-n;782;screen, CRT screen
426;ILSVRC2012_val_00000427.JPEG;04273569-n;814;speedboat
427;ILSVRC2012_val_00000428.JPEG;04370456-n;841;sweatshirt
428;ILSVRC2012_val_00000429.JPEG;01910747-n;107;jellyfish
429;ILSVRC2012_val_00000430.JPEG;03530642-n;599;honeycomb
430;ILSVRC2012_val_00000431.JPEG;02113799-n;267;standard poodle
431;ILSVRC2012_val_00000432.JPEG;02113799-n;267;standard poodle
432;ILSVRC2012_val_00000433.JPEG;07932039-n;969;eggnog
433;ILSVRC2012_val_00000434.JPEG;02123597-n;284;Siamese cat, Siamese
434;ILSVRC2012_val_00000435.JPEG;04286575-n;818;spotlight, spot
435;ILSVRC2012_val_00000436.JPEG;01984695-n;123;spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish
436;ILSVRC2012_val_00000437.JPEG;03944341-n;723;pinwheel
437;ILSVRC2012_val_00000438.JPEG;04532670-n;888;viaduct
438;ILSVRC2012_val_00000439.JPEG;02606052-n;392;rock beauty, Holocanthus tricolor
439;ILSVRC2012_val_00000440.JPEG;01917289-n;109;brain coral
440;ILSVRC2012_val_00000441.JPEG;01644373-n;31;tree frog, tree-frog
441;ILSVRC2012_val_00000442.JPEG;07715103-n;938;cauliflower
442;ILSVRC2012_val_00000443.JPEG;04008634-n;744;projectile, missile
443;ILSVRC2012_val_00000444.JPEG;01518878-n;9;ostrich, Struthio camelus
444;ILSVRC2012_val_00000445.JPEG;13044778-n;995;earthstar
445;ILSVRC2012_val_00000446.JPEG;01689811-n;44;alligator lizard
446;ILSVRC2012_val_00000447.JPEG;01689811-n;44;alligator lizard
447;ILSVRC2012_val_00000448.JPEG;02398521-n;344;hippopotamus, hippo, river horse, Hippopotamus amphibius
448;ILSVRC2012_val_00000449.JPEG;02229544-n;312;cricket
449;ILSVRC2012_val_00000450.JPEG;02091134-n;172;whippet
450;ILSVRC2012_val_00000451.JPEG;03775546-n;659;mixing bowl
451;ILSVRC2012_val_00000452.JPEG;02124075-n;285;Egyptian cat
452;ILSVRC2012_val_00000453.JPEG;13054560-n;997;bolete
453;ILSVRC2012_val_00000454.JPEG;03443371-n;572;goblet
454;ILSVRC2012_val_00000455.JPEG;03908618-n;709;pencil box, pencil case
455;ILSVRC2012_val_00000456.JPEG;02088364-n;162;beagle
456;ILSVRC2012_val_00000457.JPEG;01817953-n;87;African grey, African gray, Psittacus erithacus
457;ILSVRC2012_val_00000458.JPEG;03394916-n;566;French horn, horn
458;ILSVRC2012_val_00000459.JPEG;04389033-n;847;tank, army tank, armored combat vehicle, armoured combat vehicle
459;ILSVRC2012_val_00000460.JPEG;03929660-n;714;pick, plectrum, plectron
460;ILSVRC2012_val_00000461.JPEG;03995372-n;740;power drill
461;ILSVRC2012_val_00000462.JPEG;01855672-n;99;goose
462;ILSVRC2012_val_00000463.JPEG;04005630-n;743;prison, prison house
463;ILSVRC2012_val_00000464.JPEG;03796401-n;675;moving van
464;ILSVRC2012_val_00000465.JPEG;04153751-n;783;screw
465;ILSVRC2012_val_00000466.JPEG;02788148-n;421;bannister, banister, balustrade, balusters, handrail
466;ILSVRC2012_val_00000467.JPEG;02408429-n;346;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis
467;ILSVRC2012_val_00000468.JPEG;03250847-n;542;drumstick
468;ILSVRC2012_val_00000469.JPEG;03249569-n;541;drum, membranophone, tympan
469;ILSVRC2012_val_00000470.JPEG;02808440-n;435;bathtub, bathing tub, bath, tub
470;ILSVRC2012_val_00000471.JPEG;02910353-n;464;buckle
471;ILSVRC2012_val_00000472.JPEG;07760859-n;956;custard apple
472;ILSVRC2012_val_00000473.JPEG;03424325-n;570;gasmask, respirator, gas helmet
473;ILSVRC2012_val_00000474.JPEG;01773157-n;72;black and gold garden spider, Argiope aurantia
474;ILSVRC2012_val_00000475.JPEG;03837869-n;682;obelisk
475;ILSVRC2012_val_00000476.JPEG;02640242-n;394;sturgeon
476;ILSVRC2012_val_00000477.JPEG;03459775-n;581;grille, radiator grille
477;ILSVRC2012_val_00000478.JPEG;02066245-n;147;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus
478;ILSVRC2012_val_00000479.JPEG;02415577-n;349;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis
479;ILSVRC2012_val_00000480.JPEG;01682714-n;40;American chameleon, anole, Anolis carolinensis
480;ILSVRC2012_val_00000481.JPEG;02090622-n;169;borzoi, Russian wolfhound
481;ILSVRC2012_val_00000482.JPEG;02259212-n;317;leafhopper
482;ILSVRC2012_val_00000483.JPEG;03976657-n;733;pole
483;ILSVRC2012_val_00000484.JPEG;02326432-n;331;hare
484;ILSVRC2012_val_00000485.JPEG;03271574-n;545;electric fan, blower
485;ILSVRC2012_val_00000486.JPEG;02018207-n;137;American coot, marsh hen, mud hen, water hen, Fulica americana
486;ILSVRC2012_val_00000487.JPEG;01531178-n;11;goldfinch, Carduelis carduelis
487;ILSVRC2012_val_00000488.JPEG;04090263-n;764;rifle
488;ILSVRC2012_val_00000489.JPEG;04201297-n;789;shoji
489;ILSVRC2012_val_00000490.JPEG;03929660-n;714;pick, plectrum, plectron
490;ILSVRC2012_val_00000491.JPEG;04336792-n;830;stretcher
491;ILSVRC2012_val_00000492.JPEG;02823750-n;441;beer glass
492;ILSVRC2012_val_00000493.JPEG;07892512-n;966;red wine
493;ILSVRC2012_val_00000494.JPEG;04116512-n;767;rubber eraser, rubber, pencil eraser
494;ILSVRC2012_val_00000495.JPEG;01860187-n;100;black swan, Cygnus atratus
495;ILSVRC2012_val_00000496.JPEG;01498041-n;6;stingray
496;ILSVRC2012_val_00000497.JPEG;03047690-n;502;clog, geta, patten, sabot
497;ILSVRC2012_val_00000498.JPEG;03018349-n;495;china cabinet, china closet
498;ILSVRC2012_val_00000499.JPEG;03272562-n;547;electric locomotive
499;ILSVRC2012_val_00000500.JPEG;01644373-n;31;tree frog, tree-frog
500;ILSVRC2012_val_00000501.JPEG;01872401-n;102;echidna, spiny anteater, anteater
501;ILSVRC2012_val_00000502.JPEG;01728920-n;53;ringneck snake, ring-necked snake, ring snake
502;ILSVRC2012_val_00000503.JPEG;02236044-n;315;mantis, mantid
503;ILSVRC2012_val_00000504.JPEG;04350905-n;834;suit, suit of clothes
504;ILSVRC2012_val_00000505.JPEG;03492542-n;592;hard disc, hard disk, fixed disk
505;ILSVRC2012_val_00000506.JPEG;02165456-n;301;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle
506;ILSVRC2012_val_00000507.JPEG;02028035-n;141;redshank, Tringa totanus
507;ILSVRC2012_val_00000508.JPEG;03075370-n;507;combination lock
508;ILSVRC2012_val_00000509.JPEG;04392985-n;848;tape player
509;ILSVRC2012_val_00000510.JPEG;03662601-n;625;lifeboat
510;ILSVRC2012_val_00000511.JPEG;01582220-n;18;magpie
511;ILSVRC2012_val_00000512.JPEG;02978881-n;481;cassette
512;ILSVRC2012_val_00000513.JPEG;04111531-n;766;rotisserie
513;ILSVRC2012_val_00000514.JPEG;04366367-n;839;suspension bridge
514;ILSVRC2012_val_00000515.JPEG;03250847-n;542;drumstick
515;ILSVRC2012_val_00000516.JPEG;03792782-n;671;mountain bike, all-terrain bike, off-roader
516;ILSVRC2012_val_00000517.JPEG;01744401-n;62;rock python, rock snake, Python sebae
517;ILSVRC2012_val_00000518.JPEG;01773797-n;74;garden spider, Aranea diademata
518;ILSVRC2012_val_00000519.JPEG;03777568-n;661;Model T
519;ILSVRC2012_val_00000520.JPEG;02091635-n;175;otterhound, otter hound
520;ILSVRC2012_val_00000521.JPEG;02422106-n;351;hartebeest
521;ILSVRC2012_val_00000522.JPEG;03871628-n;692;packet
522;ILSVRC2012_val_00000523.JPEG;02910353-n;464;buckle
523;ILSVRC2012_val_00000524.JPEG;02096051-n;191;Airedale, Airedale terrier
524;ILSVRC2012_val_00000525.JPEG;03887697-n;700;paper towel
525;ILSVRC2012_val_00000526.JPEG;04111531-n;766;rotisserie
526;ILSVRC2012_val_00000527.JPEG;04023962-n;747;punching bag, punch bag, punching ball, punchball
527;ILSVRC2012_val_00000528.JPEG;02672831-n;401;accordion, piano accordion, squeeze box
528;ILSVRC2012_val_00000529.JPEG;10148035-n;982;groom, bridegroom
529;ILSVRC2012_val_00000530.JPEG;02099267-n;205;flat-coated retriever
530;ILSVRC2012_val_00000531.JPEG;01945685-n;114;slug
531;ILSVRC2012_val_00000532.JPEG;03874599-n;695;padlock
532;ILSVRC2012_val_00000533.JPEG;01756291-n;68;sidewinder, horned rattlesnake, Crotalus cerastes
533;ILSVRC2012_val_00000534.JPEG;03791053-n;670;motor scooter, scooter
534;ILSVRC2012_val_00000535.JPEG;07768694-n;957;pomegranate
535;ILSVRC2012_val_00000536.JPEG;02090379-n;168;redbone
536;ILSVRC2012_val_00000537.JPEG;02494079-n;382;squirrel monkey, Saimiri sciureus
537;ILSVRC2012_val_00000538.JPEG;04591157-n;906;Windsor tie
538;ILSVRC2012_val_00000539.JPEG;02097047-n;196;miniature schnauzer
539;ILSVRC2012_val_00000540.JPEG;04613696-n;915;yurt
540;ILSVRC2012_val_00000541.JPEG;02951585-n;473;can opener, tin opener
541;ILSVRC2012_val_00000542.JPEG;04239074-n;799;sliding door
542;ILSVRC2012_val_00000543.JPEG;04461696-n;864;tow truck, tow car, wrecker
543;ILSVRC2012_val_00000544.JPEG;02113023-n;263;Pembroke, Pembroke Welsh corgi
544;ILSVRC2012_val_00000545.JPEG;01614925-n;22;bald eagle, American eagle, Haliaeetus leucocephalus
545;ILSVRC2012_val_00000546.JPEG;03769881-n;654;minibus
546;ILSVRC2012_val_00000547.JPEG;02787622-n;420;banjo
547;ILSVRC2012_val_00000548.JPEG;02814860-n;437;beacon, lighthouse, beacon light, pharos
548;ILSVRC2012_val_00000549.JPEG;03065424-n;506;coil, spiral, volute, whorl, helix
549;ILSVRC2012_val_00000550.JPEG;04141076-n;776;sax, saxophone
550;ILSVRC2012_val_00000551.JPEG;02443114-n;358;polecat, fitch, foulmart, foumart, Mustela putorius
551;ILSVRC2012_val_00000552.JPEG;02088364-n;162;beagle
552;ILSVRC2012_val_00000553.JPEG;01843383-n;96;toucan
553;ILSVRC2012_val_00000554.JPEG;03992509-n;739;potter'ss wheel
554;ILSVRC2012_val_00000555.JPEG;02415577-n;349;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis
555;ILSVRC2012_val_00000556.JPEG;02107574-n;238;Greater Swiss Mountain dog
556;ILSVRC2012_val_00000557.JPEG;07615774-n;929;ice lolly, lolly, lollipop, popsicle
557;ILSVRC2012_val_00000558.JPEG;03457902-n;580;greenhouse, nursery, glasshouse
558;ILSVRC2012_val_00000559.JPEG;02106550-n;234;Rottweiler
559;ILSVRC2012_val_00000560.JPEG;02111500-n;257;Great Pyrenees
560;ILSVRC2012_val_00000561.JPEG;03908714-n;710;pencil sharpener
561;ILSVRC2012_val_00000562.JPEG;04532106-n;887;vestment
562;ILSVRC2012_val_00000563.JPEG;03961711-n;729;plate rack
563;ILSVRC2012_val_00000564.JPEG;02484975-n;370;guenon, guenon monkey
564;ILSVRC2012_val_00000565.JPEG;01871265-n;101;tusker
565;ILSVRC2012_val_00000566.JPEG;04330267-n;827;stove
566;ILSVRC2012_val_00000567.JPEG;04147183-n;780;schooner
567;ILSVRC2012_val_00000568.JPEG;03485407-n;590;hand-held computer, hand-held microcomputer
568;ILSVRC2012_val_00000569.JPEG;03976657-n;733;pole
569;ILSVRC2012_val_00000570.JPEG;02509815-n;387;lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens
570;ILSVRC2012_val_00000571.JPEG;02107574-n;238;Greater Swiss Mountain dog
571;ILSVRC2012_val_00000572.JPEG;04562935-n;900;water tower
572;ILSVRC2012_val_00000573.JPEG;04517823-n;882;vacuum, vacuum cleaner
573;ILSVRC2012_val_00000574.JPEG;09288635-n;974;geyser
574;ILSVRC2012_val_00000575.JPEG;03388043-n;562;fountain
575;ILSVRC2012_val_00000576.JPEG;02701002-n;407;ambulance
576;ILSVRC2012_val_00000577.JPEG;02797295-n;428;barrow, garden cart, lawn cart, wheelbarrow
577;ILSVRC2012_val_00000578.JPEG;02096294-n;193;Australian terrier
578;ILSVRC2012_val_00000579.JPEG;03916031-n;711;perfume, essence
579;ILSVRC2012_val_00000580.JPEG;03290653-n;548;entertainment center
580;ILSVRC2012_val_00000581.JPEG;03733131-n;645;maypole
581;ILSVRC2012_val_00000582.JPEG;02484975-n;370;guenon, guenon monkey
582;ILSVRC2012_val_00000583.JPEG;04209239-n;794;shower curtain
583;ILSVRC2012_val_00000584.JPEG;03933933-n;718;pier
584;ILSVRC2012_val_00000585.JPEG;01773797-n;74;garden spider, Aranea diademata
585;ILSVRC2012_val_00000586.JPEG;04228054-n;795;ski
586;ILSVRC2012_val_00000587.JPEG;04589890-n;904;window screen
587;ILSVRC2012_val_00000588.JPEG;01990800-n;126;isopod
588;ILSVRC2012_val_00000589.JPEG;02487347-n;373;macaque
589;ILSVRC2012_val_00000590.JPEG;02093256-n;179;Staffordshire bullterrier, Staffordshire bull terrier
590;ILSVRC2012_val_00000591.JPEG;03874293-n;694;paddlewheel, paddle wheel
591;ILSVRC2012_val_00000592.JPEG;02088466-n;163;bloodhound, sleuthhound
592;ILSVRC2012_val_00000593.JPEG;02791270-n;424;barbershop
593;ILSVRC2012_val_00000594.JPEG;01950731-n;115;sea slug, nudibranch
594;ILSVRC2012_val_00000595.JPEG;02109525-n;247;Saint Bernard, St Bernard
595;ILSVRC2012_val_00000596.JPEG;03223299-n;539;doormat, welcome mat
596;ILSVRC2012_val_00000597.JPEG;02096437-n;194;Dandie Dinmont, Dandie Dinmont terrier
597;ILSVRC2012_val_00000598.JPEG;04296562-n;819;stage
598;ILSVRC2012_val_00000599.JPEG;02009912-n;132;American egret, great white heron, Egretta albus
599;ILSVRC2012_val_00000600.JPEG;01806567-n;85;quail
600;ILSVRC2012_val_00000601.JPEG;02110627-n;252;affenpinscher, monkey pinscher, monkey dog
601;ILSVRC2012_val_00000602.JPEG;04179913-n;786;sewing machine
602;ILSVRC2012_val_00000603.JPEG;02093991-n;184;Irish terrier
603;ILSVRC2012_val_00000604.JPEG;02086240-n;155;Shih-Tzu
604;ILSVRC2012_val_00000605.JPEG;02279972-n;323;monarch, monarch butterfly, milkweed butterfly, Danaus plexippus
605;ILSVRC2012_val_00000606.JPEG;04562935-n;900;water tower
606;ILSVRC2012_val_00000607.JPEG;07873807-n;963;pizza, pizza pie
607;ILSVRC2012_val_00000608.JPEG;04149813-n;781;scoreboard
608;ILSVRC2012_val_00000609.JPEG;01498041-n;6;stingray
609;ILSVRC2012_val_00000610.JPEG;01641577-n;30;bullfrog, Rana catesbeiana
610;ILSVRC2012_val_00000611.JPEG;02128757-n;289;snow leopard, ounce, Panthera uncia
611;ILSVRC2012_val_00000612.JPEG;02056570-n;145;king penguin, Aptenodytes patagonica
612;ILSVRC2012_val_00000613.JPEG;02097209-n;198;standard schnauzer
613;ILSVRC2012_val_00000614.JPEG;02437616-n;355;llama
614;ILSVRC2012_val_00000615.JPEG;07715103-n;938;cauliflower
615;ILSVRC2012_val_00000616.JPEG;02321529-n;329;sea cucumber, holothurian
616;ILSVRC2012_val_00000617.JPEG;02086910-n;157;papillon
617;ILSVRC2012_val_00000618.JPEG;03733131-n;645;maypole
618;ILSVRC2012_val_00000619.JPEG;07754684-n;955;jackfruit, jak, jack
619;ILSVRC2012_val_00000620.JPEG;04209133-n;793;shower cap
620;ILSVRC2012_val_00000621.JPEG;03250847-n;542;drumstick
621;ILSVRC2012_val_00000622.JPEG;04263257-n;809;soup bowl
622;ILSVRC2012_val_00000623.JPEG;02109525-n;247;Saint Bernard, St Bernard
623;ILSVRC2012_val_00000624.JPEG;04259630-n;808;sombrero
624;ILSVRC2012_val_00000625.JPEG;03657121-n;622;lens cap, lens cover
625;ILSVRC2012_val_00000626.JPEG;03942813-n;722;ping-pong ball
626;ILSVRC2012_val_00000627.JPEG;09428293-n;978;seashore, coast, seacoast, sea-coast
627;ILSVRC2012_val_00000628.JPEG;02101388-n;215;Brittany spaniel
628;ILSVRC2012_val_00000629.JPEG;07747607-n;950;orange
629;ILSVRC2012_val_00000630.JPEG;15075141-n;999;toilet tissue, toilet paper, bathroom tissue
630;ILSVRC2012_val_00000631.JPEG;02105855-n;230;Shetland sheepdog, Shetland sheep dog, Shetland
631;ILSVRC2012_val_00000632.JPEG;02326432-n;331;hare
632;ILSVRC2012_val_00000633.JPEG;03891332-n;704;parking meter
633;ILSVRC2012_val_00000634.JPEG;04146614-n;779;school bus
634;ILSVRC2012_val_00000635.JPEG;02007558-n;130;flamingo
635;ILSVRC2012_val_00000636.JPEG;03388043-n;562;fountain
636;ILSVRC2012_val_00000637.JPEG;03271574-n;545;electric fan, blower
637;ILSVRC2012_val_00000638.JPEG;02606052-n;392;rock beauty, Holocanthus tricolor
638;ILSVRC2012_val_00000639.JPEG;03717622-n;640;manhole cover
639;ILSVRC2012_val_00000640.JPEG;03085013-n;508;computer keyboard, keypad
